Tag,client_id,msg_size,repetitions,worker_count,Throughput_in_MiB/second,bytes_received,delta_us,lib,protocoll
G,1,2048,8192,nanomsg-16,93.833,1676493,17039,nanomsg,ipc
G,10,2048,8192,nanomsg-16,92.648,1676493,17257,nanomsg,ipc
G,2,2048,8192,nanomsg-16,90.714,1676493,17625,nanomsg,ipc
G,16,2048,8192,nanomsg-16,90.688,1676493,17630,nanomsg,ipc
G,15,2048,8192,nanomsg-16,96.121,1840333,18259,nanomsg,ipc
G,12,4096,8192,nanomsg-16,156.694,3353805,20412,nanomsg,ipc
G,3,4096,8192,nanomsg-16,169.185,3353805,18905,nanomsg,ipc
G,8,4096,8192,nanomsg-16,177.032,3353805,18067,nanomsg,ipc
G,16,4096,8192,nanomsg-16,177.889,3353805,17980,nanomsg,ipc
G,16,4096,8192,nanomsg-16,178.335,3353805,17935,nanomsg,ipc
G,3,4096,8192,nanomsg-16,173.413,3353805,18444,nanomsg,ipc
G,7,4096,8192,nanomsg-16,178.574,3353805,17911,nanomsg,ipc
G,8,4096,8192,nanomsg-16,180.427,3353805,17727,nanomsg,ipc
G,15,4096,8192,nanomsg-16,175.565,3353805,18218,nanomsg,ipc
G,10,4096,8192,nanomsg-16,184.884,3714253,19159,nanomsg,ipc
G,14,8192,8192,nanomsg-16,311.215,6708429,20557,nanomsg,ipc
G,9,8192,8192,nanomsg-16,331.829,6708429,19280,nanomsg,ipc
G,10,8192,8192,nanomsg-16,333.350,6708429,19192,nanomsg,ipc
G,11,8192,8192,nanomsg-16,333.733,6708429,19170,nanomsg,ipc
G,9,8192,8192,nanomsg-16,342.909,6708429,18657,nanomsg,ipc
G,10,8192,8192,nanomsg-16,336.861,6708429,18992,nanomsg,ipc
G,10,8192,8192,nanomsg-16,331.124,6708429,19321,nanomsg,ipc
G,5,8192,8192,nanomsg-16,342.909,6708429,18657,nanomsg,ipc
G,5,8192,8192,nanomsg-16,334.658,6708429,19117,nanomsg,ipc
G,16,8192,8192,nanomsg-16,339.621,7494861,21046,nanomsg,ipc
G,1,16384,8192,nanomsg-16,565.298,13417677,22636,nanomsg,ipc
G,2,16384,8192,nanomsg-16,576.998,13417677,22177,nanomsg,ipc
G,8,16384,8192,nanomsg-16,570.923,13417677,22413,nanomsg,ipc
G,4,16384,8192,nanomsg-16,579.507,13417677,22081,nanomsg,ipc
G,6,16384,8192,nanomsg-16,580.190,13417677,22055,nanomsg,ipc
G,4,16384,8192,nanomsg-16,589.546,13417677,21705,nanomsg,ipc
G,16,16384,8192,nanomsg-16,582.780,13417677,21957,nanomsg,ipc
G,11,16384,8192,nanomsg-16,572.225,13417677,22362,nanomsg,ipc
G,4,16384,8192,nanomsg-16,585.259,13417677,21864,nanomsg,ipc
G,6,16384,8192,nanomsg-16,586.223,15121613,24600,nanomsg,ipc
G,11,32768,8192,nanomsg-16,1004.197,26836173,25486,nanomsg,ipc
G,2,32768,8192,nanomsg-16,1030.064,26836173,24846,nanomsg,ipc
G,1,32768,8192,nanomsg-16,1015.634,26836173,25199,nanomsg,ipc
G,12,32768,8192,nanomsg-16,966.210,26836173,26488,nanomsg,ipc
G,14,32768,8192,nanomsg-16,999.101,26836173,25616,nanomsg,ipc
G,1,32768,8192,nanomsg-16,1012.781,26836173,25270,nanomsg,ipc
G,5,32768,8192,nanomsg-16,999.530,26836173,25605,nanomsg,ipc
G,14,32768,8192,nanomsg-16,1000.116,26836173,25590,nanomsg,ipc
G,16,32768,8192,nanomsg-16,1012.620,26836173,25274,nanomsg,ipc
G,5,32768,8192,nanomsg-16,971.222,30506189,29955,nanomsg,ipc
E,14,65536,8192,nanomsg-16,1344.966,53673165,38058,nanomsg,ipc
E,9,65536,8192,nanomsg-16,1126.121,53673165,45454,nanomsg,ipc
E,14,65536,8192,nanomsg-16,1094.786,53673165,46755,nanomsg,ipc
E,14,65536,8192,nanomsg-16,1264.088,53673165,40493,nanomsg,ipc
E,13,65536,8192,nanomsg-16,1250.408,53673165,40936,nanomsg,ipc
E,5,65536,8192,nanomsg-16,1093.640,53673165,46804,nanomsg,ipc
E,12,65536,8192,nanomsg-16,1130.823,53673165,45265,nanomsg,ipc
E,11,65536,8192,nanomsg-16,1065.192,53673165,48054,nanomsg,ipc
G,1,4,8192,nanomsg-32,0.421,11233,25457,nanomsg,ipc
G,24,4,8192,nanomsg-32,0.484,11233,22140,nanomsg,ipc
G,15,4,8192,nanomsg-32,0.490,11239,21879,nanomsg,ipc
G,26,4,8192,nanomsg-32,0.494,11234,21687,nanomsg,ipc
G,16,4,8192,nanomsg-32,0.492,11234,21779,nanomsg,ipc
G,31,4,8192,nanomsg-32,0.486,11238,22054,nanomsg,ipc
G,17,4,8192,nanomsg-32,0.493,11232,21730,nanomsg,ipc
G,11,4,8192,nanomsg-32,0.503,11236,21290,nanomsg,ipc
G,6,4,8192,nanomsg-32,0.512,11238,20946,nanomsg,ipc
G,25,4,8192,nanomsg-32,0.481,11235,22290,nanomsg,ipc
G,3,8,8192,nanomsg-32,0.458,11232,23368,nanomsg,ipc
G,12,8,8192,nanomsg-32,0.510,11238,21022,nanomsg,ipc
G,1,8,8192,nanomsg-32,0.502,11234,21338,nanomsg,ipc
G,31,8,8192,nanomsg-32,0.487,11235,22020,nanomsg,ipc
G,6,8,8192,nanomsg-32,0.513,11238,20883,nanomsg,ipc
G,3,8,8192,nanomsg-32,0.508,11236,21107,nanomsg,ipc
G,4,8,8192,nanomsg-32,0.511,11235,20982,nanomsg,ipc
G,29,8,8192,nanomsg-32,0.501,11236,21402,nanomsg,ipc
G,11,8,8192,nanomsg-32,0.500,11237,21448,nanomsg,ipc
G,5,8,8192,nanomsg-32,0.475,11264,22598,nanomsg,ipc
G,20,16,8192,nanomsg-32,0.492,12284,23833,nanomsg,ipc
G,10,16,8192,nanomsg-32,0.523,12285,22403,nanomsg,ipc
G,21,16,8192,nanomsg-32,0.546,12285,21472,nanomsg,ipc
G,18,16,8192,nanomsg-32,0.564,12285,20763,nanomsg,ipc
G,5,16,8192,nanomsg-32,0.565,12285,20732,nanomsg,ipc
G,30,16,8192,nanomsg-32,0.549,12285,21343,nanomsg,ipc
G,6,16,8192,nanomsg-32,0.557,12285,21026,nanomsg,ipc
G,31,16,8192,nanomsg-32,0.551,12285,21282,nanomsg,ipc
G,30,16,8192,nanomsg-32,0.560,12285,20905,nanomsg,ipc
G,5,16,8192,nanomsg-32,0.533,12669,22677,nanomsg,ipc
G,4,32,8192,nanomsg-32,0.989,25389,24475,nanomsg,ipc
G,2,32,8192,nanomsg-32,1.121,25389,21607,nanomsg,ipc
G,30,32,8192,nanomsg-32,1.163,25389,20814,nanomsg,ipc
G,4,32,8192,nanomsg-32,1.184,25389,20452,nanomsg,ipc
G,9,32,8192,nanomsg-32,1.174,25389,20621,nanomsg,ipc
G,14,32,8192,nanomsg-32,1.156,25389,20950,nanomsg,ipc
G,3,32,8192,nanomsg-32,1.164,25389,20810,nanomsg,ipc
G,10,32,8192,nanomsg-32,1.175,25389,20608,nanomsg,ipc
G,11,32,8192,nanomsg-32,1.166,25389,20757,nanomsg,ipc
G,12,32,8192,nanomsg-32,1.118,26413,22528,nanomsg,ipc
G,19,64,8192,nanomsg-32,2.093,51597,23510,nanomsg,ipc
G,32,64,8192,nanomsg-32,2.207,51597,22297,nanomsg,ipc
G,2,64,8192,nanomsg-32,2.338,51597,21049,nanomsg,ipc
G,21,64,8192,nanomsg-32,2.304,51597,21357,nanomsg,ipc
G,32,64,8192,nanomsg-32,2.329,51597,21130,nanomsg,ipc
G,25,64,8192,nanomsg-32,2.338,51597,21047,nanomsg,ipc
G,10,64,8192,nanomsg-32,2.342,51597,21012,nanomsg,ipc
G,8,64,8192,nanomsg-32,2.326,51597,21155,nanomsg,ipc
G,2,64,8192,nanomsg-32,2.317,51597,21239,nanomsg,ipc
G,10,64,8192,nanomsg-32,2.289,54157,22568,nanomsg,ipc
G,4,128,8192,nanomsg-32,4.081,104013,24304,nanomsg,ipc
G,13,128,8192,nanomsg-32,4.519,104013,21952,nanomsg,ipc
G,1,128,8192,nanomsg-32,4.581,104013,21654,nanomsg,ipc
G,6,128,8192,nanomsg-32,4.660,104013,21288,nanomsg,ipc
G,31,128,8192,nanomsg-32,4.525,104013,21920,nanomsg,ipc
G,1,128,8192,nanomsg-32,4.590,104013,21611,nanomsg,ipc
G,26,128,8192,nanomsg-32,4.516,104013,21965,nanomsg,ipc
G,8,128,8192,nanomsg-32,4.434,104013,22373,nanomsg,ipc
G,14,128,8192,nanomsg-32,4.606,104013,21538,nanomsg,ipc
G,12,128,8192,nanomsg-32,4.580,110157,22940,nanomsg,ipc
G,26,256,8192,nanomsg-32,8.941,208845,22277,nanomsg,ipc
G,19,256,8192,nanomsg-32,9.542,208845,20872,nanomsg,ipc
G,6,256,8192,nanomsg-32,10.263,208845,19407,nanomsg,ipc
G,25,256,8192,nanomsg-32,10.438,208845,19081,nanomsg,ipc
G,21,256,8192,nanomsg-32,10.705,208845,18606,nanomsg,ipc
G,12,256,8192,nanomsg-32,10.896,208845,18280,nanomsg,ipc
G,10,256,8192,nanomsg-32,10.707,208845,18602,nanomsg,ipc
G,1,256,8192,nanomsg-32,10.922,208845,18235,nanomsg,ipc
G,3,256,8192,nanomsg-32,10.764,208845,18503,nanomsg,ipc
G,4,256,8192,nanomsg-32,5.024,223181,42367,nanomsg,ipc
G,16,512,8192,nanomsg-32,19.650,418509,20312,nanomsg,ipc
G,25,512,8192,nanomsg-32,21.506,418509,18559,nanomsg,ipc
G,30,512,8192,nanomsg-32,23.830,418509,16749,nanomsg,ipc
G,20,512,8192,nanomsg-32,22.795,418509,17509,nanomsg,ipc
G,22,512,8192,nanomsg-32,23.759,418509,16799,nanomsg,ipc
G,29,512,8192,nanomsg-32,22.826,418509,17485,nanomsg,ipc
G,15,512,8192,nanomsg-32,25.383,418509,15724,nanomsg,ipc
G,6,512,8192,nanomsg-32,25.964,418509,15372,nanomsg,ipc
G,4,512,8192,nanomsg-32,25.254,418509,15804,nanomsg,ipc
G,30,512,8192,nanomsg-32,24.119,451277,17844,nanomsg,ipc
G,2,1024,8192,nanomsg-32,45.586,837837,17528,nanomsg,ipc
G,20,1024,8192,nanomsg-32,44.529,837837,17944,nanomsg,ipc
G,29,1024,8192,nanomsg-32,48.585,837837,16446,nanomsg,ipc
G,27,1024,8192,nanomsg-32,51.138,837837,15625,nanomsg,ipc
G,9,1024,8192,nanomsg-32,49.289,837837,16211,nanomsg,ipc
G,16,1024,8192,nanomsg-32,51.040,837837,15655,nanomsg,ipc
G,2,1024,8192,nanomsg-32,50.482,837837,15828,nanomsg,ipc
G,14,1024,8192,nanomsg-32,51.477,837837,15522,nanomsg,ipc
G,17,1024,8192,nanomsg-32,51.298,837837,15576,nanomsg,ipc
G,21,1024,8192,nanomsg-32,48.988,911565,17746,nanomsg,ipc
G,23,2048,8192,nanomsg-32,84.585,1676493,18902,nanomsg,ipc
G,17,2048,8192,nanomsg-32,90.899,1676493,17589,nanomsg,ipc
G,16,2048,8192,nanomsg-32,93.063,1676493,17180,nanomsg,ipc
G,14,2048,8192,nanomsg-32,95.270,1676493,16782,nanomsg,ipc
G,22,2048,8192,nanomsg-32,93.718,1676493,17060,nanomsg,ipc
G,31,2048,8192,nanomsg-32,95.072,1676493,16817,nanomsg,ipc
G,12,2048,8192,nanomsg-32,97.069,1676493,16471,nanomsg,ipc
G,3,2048,8192,nanomsg-32,96.553,1676493,16559,nanomsg,ipc
G,18,2048,8192,nanomsg-32,97.853,1676493,16339,nanomsg,ipc
G,6,2048,8192,nanomsg-32,97.825,1840333,17941,nanomsg,ipc
G,22,4096,8192,nanomsg-32,156.296,3353805,20464,nanomsg,ipc
G,29,4096,8192,nanomsg-32,171.654,3353805,18633,nanomsg,ipc
G,30,4096,8192,nanomsg-32,176.524,3353805,18119,nanomsg,ipc
G,9,4096,8192,nanomsg-32,181.957,3353805,17578,nanomsg,ipc
G,30,4096,8192,nanomsg-32,180.580,3353805,17712,nanomsg,ipc
G,17,4096,8192,nanomsg-32,183.481,3353805,17432,nanomsg,ipc
G,14,4096,8192,nanomsg-32,182.299,3353805,17545,nanomsg,ipc
G,17,4096,8192,nanomsg-32,178.644,3353805,17904,nanomsg,ipc
G,24,4096,8192,nanomsg-32,183.050,3353805,17473,nanomsg,ipc
G,21,4096,8192,nanomsg-32,190.068,3718349,18657,nanomsg,ipc
G,10,8192,8192,nanomsg-32,317.923,6704333,20111,nanomsg,ipc
G,28,8192,8192,nanomsg-32,325.002,6708429,19685,nanomsg,ipc
G,24,8192,8192,nanomsg-32,332.605,6708429,19235,nanomsg,ipc
G,10,8192,8192,nanomsg-32,346.850,6708429,18445,nanomsg,ipc
G,31,8192,8192,nanomsg-32,353.111,6708429,18118,nanomsg,ipc
G,11,8192,8192,nanomsg-32,343.019,6708429,18651,nanomsg,ipc
G,23,8192,8192,nanomsg-32,332.726,6708429,19228,nanomsg,ipc
G,24,8192,8192,nanomsg-32,326.744,6708429,19580,nanomsg,ipc
G,4,8192,8192,nanomsg-32,321.458,6708429,19902,nanomsg,ipc
G,9,8192,8192,nanomsg-32,330.818,7494861,21606,nanomsg,ipc
G,12,16384,8192,nanomsg-32,572.609,13417677,22347,nanomsg,ipc
G,14,16384,8192,nanomsg-32,605.217,13417677,21143,nanomsg,ipc
G,30,16384,8192,nanomsg-32,614.635,13417677,20819,nanomsg,ipc
G,2,16384,8192,nanomsg-32,604.645,13417677,21163,nanomsg,ipc
G,29,16384,8192,nanomsg-32,609.019,13417677,21011,nanomsg,ipc
G,13,16384,8192,nanomsg-32,619.786,13417677,20646,nanomsg,ipc
G,18,16384,8192,nanomsg-32,605.503,13417677,21133,nanomsg,ipc
G,30,16384,8192,nanomsg-32,622.651,13417677,20551,nanomsg,ipc
G,21,16384,8192,nanomsg-32,617.185,13417677,20733,nanomsg,ipc
G,11,16384,8192,nanomsg-32,581.238,15121613,24811,nanomsg,ipc
G,13,32768,8192,nanomsg-32,1073.756,26836173,23835,nanomsg,ipc
G,11,32768,8192,nanomsg-32,1042.653,26836173,24546,nanomsg,ipc
G,30,32768,8192,nanomsg-32,1023.514,26836173,25005,nanomsg,ipc
G,5,32768,8192,nanomsg-32,1015.554,26836173,25201,nanomsg,ipc
G,18,32768,8192,nanomsg-32,1038.254,26836173,24650,nanomsg,ipc
G,32,32768,8192,nanomsg-32,948.520,26836173,26982,nanomsg,ipc
G,27,32768,8192,nanomsg-32,1055.903,26836173,24238,nanomsg,ipc
G,11,32768,8192,nanomsg-32,990.517,26836173,25838,nanomsg,ipc
G,27,32768,8192,nanomsg-32,946.451,26836173,27041,nanomsg,ipc
G,25,32768,8192,nanomsg-32,874.864,30538957,33290,nanomsg,ipc
E,10,65536,8192,nanomsg-32,1528.215,53640397,33474,nanomsg,ipc
E,21,65536,8192,nanomsg-32,1314.064,53673165,38953,nanomsg,ipc
E,13,65536,8192,nanomsg-32,1270.363,53673165,40293,nanomsg,ipc
E,11,65536,8192,nanomsg-32,1301.434,53673165,39331,nanomsg,ipc
E,26,65536,8192,nanomsg-32,1270.426,53673165,40291,nanomsg,ipc
E,19,65536,8192,nanomsg-32,1399.309,53673165,36580,nanomsg,ipc
E,31,65536,8192,nanomsg-32,1375.248,53673165,37220,nanomsg,ipc
E,24,65536,8192,nanomsg-32,1199.033,53673165,42690,nanomsg,ipc
G,3,4,8192,nanomsg-64,0.459,11349,23564,nanomsg,ipc
G,2,4,8192,nanomsg-64,0.483,11351,22403,nanomsg,ipc
G,58,4,8192,nanomsg-64,0.510,11349,21237,nanomsg,ipc
G,43,4,8192,nanomsg-64,0.517,11349,20920,nanomsg,ipc
G,25,4,8192,nanomsg-64,0.487,11349,22235,nanomsg,ipc
G,16,4,8192,nanomsg-64,0.471,11353,23002,nanomsg,ipc
G,10,4,8192,nanomsg-64,0.514,11354,21085,nanomsg,ipc
G,63,4,8192,nanomsg-64,0.504,11349,21480,nanomsg,ipc
G,61,4,8192,nanomsg-64,0.473,11349,22863,nanomsg,ipc
G,19,4,8192,nanomsg-64,0.465,11349,23272,nanomsg,ipc
G,11,8,8192,nanomsg-64,0.441,11349,24547,nanomsg,ipc
G,27,8,8192,nanomsg-64,0.493,11345,21961,nanomsg,ipc
G,57,8,8192,nanomsg-64,0.496,11344,21824,nanomsg,ipc
G,10,8,8192,nanomsg-64,0.485,11349,22336,nanomsg,ipc
G,14,8,8192,nanomsg-64,0.495,11349,21860,nanomsg,ipc
G,12,8,8192,nanomsg-64,0.535,11350,20246,nanomsg,ipc
G,39,8,8192,nanomsg-64,0.510,11351,21239,nanomsg,ipc
G,19,8,8192,nanomsg-64,0.529,11355,20483,nanomsg,ipc
G,23,8,8192,nanomsg-64,0.517,11349,20947,nanomsg,ipc
G,46,8,8192,nanomsg-64,0.463,11502,23672,nanomsg,ipc
G,56,16,8192,nanomsg-64,0.490,12259,23872,nanomsg,ipc
G,2,16,8192,nanomsg-64,0.519,12258,22529,nanomsg,ipc
G,18,16,8192,nanomsg-64,0.535,12258,21849,nanomsg,ipc
G,57,16,8192,nanomsg-64,0.556,12259,21037,nanomsg,ipc
G,53,16,8192,nanomsg-64,0.526,12281,22278,nanomsg,ipc
G,61,16,8192,nanomsg-64,0.524,12285,22343,nanomsg,ipc
G,8,16,8192,nanomsg-64,0.530,12285,22103,nanomsg,ipc
G,60,16,8192,nanomsg-64,0.568,12285,20638,nanomsg,ipc
G,7,16,8192,nanomsg-64,0.542,12285,21621,nanomsg,ipc
G,12,16,8192,nanomsg-64,0.646,16861,24893,nanomsg,ipc
G,27,32,8192,nanomsg-64,0.961,24125,23944,nanomsg,ipc
G,59,32,8192,nanomsg-64,1.104,24173,20873,nanomsg,ipc
G,40,32,8192,nanomsg-64,1.053,24141,21869,nanomsg,ipc
G,3,32,8192,nanomsg-64,0.510,24925,46580,nanomsg,ipc
G,5,32,8192,nanomsg-64,1.099,25389,22024,nanomsg,ipc
G,47,32,8192,nanomsg-64,1.168,25389,20734,nanomsg,ipc
G,25,32,8192,nanomsg-64,1.167,25389,20745,nanomsg,ipc
G,22,32,8192,nanomsg-64,1.109,25389,21824,nanomsg,ipc
G,28,32,8192,nanomsg-64,1.158,28877,23787,nanomsg,ipc
G,53,64,8192,nanomsg-64,1.746,44941,24548,nanomsg,ipc
G,20,64,8192,nanomsg-64,2.129,45005,20160,nanomsg,ipc
G,25,64,8192,nanomsg-64,2.036,45133,21136,nanomsg,ipc
G,39,32,8192,nanomsg-64,2.054,45133,20956,nanomsg,ipc
G,56,64,8192,nanomsg-64,1.926,49101,24316,nanomsg,ipc
G,45,64,8192,nanomsg-64,2.435,51597,20211,nanomsg,ipc
G,59,64,8192,nanomsg-64,2.353,51597,20910,nanomsg,ipc
G,39,64,8192,nanomsg-64,2.085,51597,23602,nanomsg,ipc
G,62,64,8192,nanomsg-64,2.194,51597,22430,nanomsg,ipc
G,30,64,8192,nanomsg-64,2.026,58701,27632,nanomsg,ipc
G,52,128,8192,nanomsg-64,3.293,90253,26136,nanomsg,ipc
G,51,64,8192,nanomsg-64,3.491,90381,24692,nanomsg,ipc
G,3,128,8192,nanomsg-64,3.720,90317,23151,nanomsg,ipc
G,30,128,8192,nanomsg-64,3.759,90189,22881,nanomsg,ipc
G,26,64,8192,nanomsg-64,4.024,102029,24179,nanomsg,ipc
G,23,128,8192,nanomsg-64,4.337,104013,22873,nanomsg,ipc
G,14,128,8192,nanomsg-64,4.562,104013,21746,nanomsg,ipc
G,55,128,8192,nanomsg-64,4.772,104013,20787,nanomsg,ipc
G,39,128,8192,nanomsg-64,4.816,104013,20597,nanomsg,ipc
G,6,128,8192,nanomsg-64,5.310,132941,23876,nanomsg,ipc
G,23,256,8192,nanomsg-64,7.524,177869,22544,nanomsg,ipc
G,42,128,8192,nanomsg-64,8.128,177869,20869,nanomsg,ipc
G,17,128,8192,nanomsg-64,7.684,178125,22107,nanomsg,ipc
G,61,256,8192,nanomsg-64,8.437,178253,20148,nanomsg,ipc
G,63,128,8192,nanomsg-64,8.909,204749,21918,nanomsg,ipc
G,15,256,8192,nanomsg-64,10.207,208845,19513,nanomsg,ipc
G,24,256,8192,nanomsg-64,10.896,208845,18280,nanomsg,ipc
G,47,256,8192,nanomsg-64,11.562,208845,17226,nanomsg,ipc
G,60,256,8192,nanomsg-64,10.462,208845,19037,nanomsg,ipc
G,59,256,8192,nanomsg-64,11.152,269005,23005,nanomsg,ipc
G,40,512,8192,nanomsg-64,15.496,355533,21880,nanomsg,ipc
G,8,512,8192,nanomsg-64,18.364,356045,18490,nanomsg,ipc
G,13,512,8192,nanomsg-64,17.644,356557,19272,nanomsg,ipc
G,24,256,8192,nanomsg-64,17.722,357837,19256,nanomsg,ipc
G,53,512,8192,nanomsg-64,9.587,411085,40894,nanomsg,ipc
G,53,512,8192,nanomsg-64,19.855,418509,20102,nanomsg,ipc
G,48,512,8192,nanomsg-64,21.609,418509,18470,nanomsg,ipc
G,50,512,8192,nanomsg-64,21.165,418509,18858,nanomsg,ipc
G,8,512,8192,nanomsg-64,21.859,418509,18259,nanomsg,ipc
G,45,512,8192,nanomsg-64,24.244,539853,21236,nanomsg,ipc
G,7,1024,8192,nanomsg-64,34.054,713421,19979,nanomsg,ipc
G,12,1024,8192,nanomsg-64,43.946,713933,15493,nanomsg,ipc
G,5,1024,8192,nanomsg-64,41.809,712397,16250,nanomsg,ipc
G,13,1024,8192,nanomsg-64,44.411,716493,15386,nanomsg,ipc
G,21,1024,8192,nanomsg-64,43.051,824525,18265,nanomsg,ipc
G,32,1024,8192,nanomsg-64,46.645,837837,17130,nanomsg,ipc
G,24,1024,8192,nanomsg-64,54.348,837837,14702,nanomsg,ipc
G,6,1024,8192,nanomsg-64,53.010,837837,15073,nanomsg,ipc
G,63,1024,8192,nanomsg-64,53.137,837837,15037,nanomsg,ipc
G,38,1024,8192,nanomsg-64,55.927,1086669,18530,nanomsg,ipc
G,48,2048,8192,nanomsg-64,76.362,1426637,17817,nanomsg,ipc
G,46,2048,8192,nanomsg-64,87.755,1426637,15504,nanomsg,ipc
G,6,2048,8192,nanomsg-64,89.828,1427661,15157,nanomsg,ipc
G,42,1024,8192,nanomsg-64,82.573,1437901,16607,nanomsg,ipc
G,33,2048,8192,nanomsg-64,81.030,1649869,19418,nanomsg,ipc
G,33,2048,8192,nanomsg-64,85.280,1676493,18748,nanomsg,ipc
G,34,2048,8192,nanomsg-64,98.584,1676493,16218,nanomsg,ipc
G,48,2048,8192,nanomsg-64,99.029,1676493,16145,nanomsg,ipc
G,46,2048,8192,nanomsg-64,99.023,1676493,16146,nanomsg,ipc
G,30,2048,8192,nanomsg-64,100.548,2186445,20738,nanomsg,ipc
G,27,4096,8192,nanomsg-64,145.956,2856141,18662,nanomsg,ipc
G,39,2048,8192,nanomsg-64,153.648,2854093,17715,nanomsg,ipc
G,28,4096,8192,nanomsg-64,171.547,2856141,15878,nanomsg,ipc
G,3,4096,8192,nanomsg-64,156.161,2870477,17530,nanomsg,ipc
G,61,4096,8192,nanomsg-64,156.989,3308749,20100,nanomsg,ipc
G,61,4096,8192,nanomsg-64,185.105,3353805,17279,nanomsg,ipc
G,9,4096,8192,nanomsg-64,189.458,3353805,16882,nanomsg,ipc
G,17,4096,8192,nanomsg-64,178.864,3353805,17882,nanomsg,ipc
G,54,4096,8192,nanomsg-64,197.691,3353805,16179,nanomsg,ipc
G,35,4096,8192,nanomsg-64,196.024,4398285,21398,nanomsg,ipc
G,33,8192,8192,nanomsg-64,264.236,5704909,20590,nanomsg,ipc
G,32,8192,8192,nanomsg-64,291.510,5709005,18677,nanomsg,ipc
G,23,8192,8192,nanomsg-64,287.592,5713101,18945,nanomsg,ipc
G,56,8192,8192,nanomsg-64,299.780,5741773,18266,nanomsg,ipc
G,57,8192,8192,nanomsg-64,306.042,6630605,20662,nanomsg,ipc
G,53,8192,8192,nanomsg-64,322.008,6708429,19868,nanomsg,ipc
G,27,8192,8192,nanomsg-64,354.519,6708429,18046,nanomsg,ipc
G,31,8192,8192,nanomsg-64,348.665,6708429,18349,nanomsg,ipc
G,44,8192,8192,nanomsg-64,357.531,6708429,17894,nanomsg,ipc
G,25,8192,8192,nanomsg-64,408.115,8821965,20615,nanomsg,ipc
G,21,16384,8192,nanomsg-64,520.349,11435213,20958,nanomsg,ipc
G,26,8192,8192,nanomsg-64,550.571,11410637,19765,nanomsg,ipc
G,17,8192,8192,nanomsg-64,539.287,11435213,20222,nanomsg,ipc
G,12,16384,8192,nanomsg-64,543.700,11459789,20101,nanomsg,ipc
G,46,16384,8192,nanomsg-64,585.011,13319373,21713,nanomsg,ipc
G,28,16384,8192,nanomsg-64,614.960,13417677,20808,nanomsg,ipc
G,59,16384,8192,nanomsg-64,645.648,13417677,19819,nanomsg,ipc
G,50,16384,8192,nanomsg-64,673.054,13417677,19012,nanomsg,ipc
G,12,16384,8192,nanomsg-64,641.859,13417677,19936,nanomsg,ipc
G,14,16384,8192,nanomsg-64,667.604,17743053,25346,nanomsg,ipc
G,8,32768,8192,nanomsg-64,970.912,22838477,22433,nanomsg,ipc
G,64,32768,8192,nanomsg-64,995.283,22822093,21868,nanomsg,ipc
G,16,32768,8192,nanomsg-64,851.498,22838477,25579,nanomsg,ipc
G,58,16384,8192,nanomsg-64,981.242,23018701,22372,nanomsg,ipc
G,2,32768,8192,nanomsg-64,1003.313,26623181,25306,nanomsg,ipc
G,5,32768,8192,nanomsg-64,993.285,26836173,25766,nanomsg,ipc
G,40,32768,8192,nanomsg-64,1072.451,26836173,23864,nanomsg,ipc
G,36,32768,8192,nanomsg-64,1054.076,26836173,24280,nanomsg,ipc
G,37,32768,8192,nanomsg-64,1114.968,26836173,22954,nanomsg,ipc
G,56,32768,8192,nanomsg-64,931.782,35749069,36589,nanomsg,ipc
G,36,32768,8192,nanomsg-64,1563.255,45808845,27946,nanomsg,ipc
E,59,65536,8192,nanomsg-64,1322.406,45612237,32894,nanomsg,ipc
E,30,65536,8192,nanomsg-64,1268.814,45645005,34308,nanomsg,ipc
E,16,65536,8192,nanomsg-64,1272.725,45907149,34399,nanomsg,ipc
G,24,32768,8192,nanomsg-64,1465.145,53345485,34723,nanomsg,ipc
E,48,65536,8192,nanomsg-64,1424.148,53673165,35942,nanomsg,ipc
E,42,65536,8192,nanomsg-64,1335.143,53673165,38338,nanomsg,ipc
E,34,65536,8192,nanomsg-64,1388.453,53673165,36866,nanomsg,ipc
E,35,65536,8192,nanomsg-64,1302.163,53673165,39309,nanomsg,ipc
E,9,65536,8192,nanomsg-64,1238.908,53673165,41316,nanomsg,ipc
G,1,4,8192,nanomsg-128,0.485,11575,22755,nanomsg,ipc
G,64,4,8192,nanomsg-128,0.527,11599,20987,nanomsg,ipc
G,124,4,8192,nanomsg-128,0.513,11591,21534,nanomsg,ipc
G,39,4,8192,nanomsg-128,0.524,11589,21091,nanomsg,ipc
G,83,4,8192,nanomsg-128,0.560,11599,19770,nanomsg,ipc
G,18,4,8192,nanomsg-128,0.561,11591,19694,nanomsg,ipc
G,64,4,8192,nanomsg-128,0.517,11599,21413,nanomsg,ipc
G,5,4,8192,nanomsg-128,0.510,11592,21679,nanomsg,ipc
G,43,4,8192,nanomsg-128,0.526,11590,21027,nanomsg,ipc
G,41,4,8192,nanomsg-128,0.509,11605,21734,nanomsg,ipc
G,6,8,8192,nanomsg-128,0.452,11597,24494,nanomsg,ipc
G,40,8,8192,nanomsg-128,0.517,11607,21402,nanomsg,ipc
G,25,8,8192,nanomsg-128,0.502,11602,22020,nanomsg,ipc
G,22,8,8192,nanomsg-128,0.533,11602,20753,nanomsg,ipc
G,93,8,8192,nanomsg-128,0.304,11594,36361,nanomsg,ipc
